CustomerID,PersonID,StoreID,TerritoryID,AccountNumber,rowguid,ModifiedDate,VIP
18382,11237,NULL,6,AW00018382,484C289C-2B20-4737-BAD6-58BF0A0EE522,15:07.3,0
18383,2708,NULL,1,AW00018383,767C1624-E5E0-4C6F-B026-15C66186F140,15:07.3,0
18384,11432,NULL,1,AW00018384,C80721C8-90E8-4001-86B6-7F4F73FC22F5,15:07.3,0
18385,4121,NULL,4,AW00018385,A2C33B72-93C9-4699-AA71-3607BF05BD9A,15:07.3,0
18386,5833,NULL,4,AW00018386,E576CAD1-303A-415B-9BFF-2B482D036210,15:07.3,0
18387,16789,NULL,4,AW00018387,B1EA4010-8312-4D98-908D-62CD81BEF8DE,15:07.3,0
18388,20430,NULL,4,AW00018388,BCD49B61-5678-4365-888E-73F8A921BC01,15:07.3,0
18389,14516,NULL,6,AW00018389,AC4B838D-4B31-4BCF-881C-70F917997AFE,15:07.3,0
18390,4169,NULL,6,AW00018390,5F51FFF6-4C10-44DE-A92E-CF482B60FA60,15:07.3,0
18391,7762,NULL,6,AW00018391,3A1BE11D-94FE-4D20-8F2A-6ECAC393DC86,15:07.3,0
18392,19871,NULL,6,AW00018392,1E895C5E-C447-436F-A4F1-6E8ACF12F22B,15:07.3,0
18393,7649,NULL,1,AW00018393,98EF4986-06CF-4BF3-9D42-69F2DBB1A1E2,15:07.3,0
18394,17069,NULL,1,AW00018394,8175A21E-BE65-4A86-9FDA-6C8779070BE7,15:07.3,0
18395,14884,NULL,1,AW00018395,D3E1C86A-3870-4A40-BB12-F73DB80659A1,15:07.3,0
18396,15564,NULL,1,AW00018396,72A90794-EAF7-4531-87E1-DCFDEC300B64,15:07.3,0
18397,13116,NULL,5,AW00018397,F203BBBB-6115-4CF9-BA62-39E367DD4C37,15:07.3,0
18398,8310,NULL,4,AW00018398,FBF29621-0446-41EE-A0B0-8320CABCE0ED,15:07.3,0
18399,8677,NULL,4,AW00018399,C3D1CC69-EEF1-4377-992F-3EA5323B7A23,15:07.3,0
18400,3996,NULL,4,AW00018400,1742D20A-1E94-45A8-9430-6E18C7E9E6E8,15:07.3,0
18401,18763,NULL,6,AW00018401,090DE12B-5EF4-4A44-ABF6-42497AF9D524,15:07.3,0
18402,7988,NULL,1,AW00018402,B56ADECC-83DF-48B9-8F64-E5228DCAEFA9,15:07.3,0
18403,9667,NULL,1,AW00018403,1E7EFCA3-F862-44F8-9535-7E7458EC7225,15:07.3,0
18404,19808,NULL,1,AW00018404,05234C31-58AE-4DCC-835A-0AF00A631055,15:07.3,0
18405,14601,NULL,4,AW00018405,7906E035-4026-4444-A5A5-D10052740FD9,15:07.3,0
18406,7007,NULL,4,AW00018406,E66CA94A-2697-430E-9D6B-6DD0A9FACF9E,15:07.3,0
18407,3291,NULL,6,AW00018407,F4FB1674-7AA6-4A66-90CB-2AE286FD779D,15:07.3,0
18408,14091,NULL,1,AW00018408,13DE9EB1-B4D0-4F30-8648-4B8E5BE2678A,15:07.3,0
18409,19358,NULL,4,AW00018409,6D60FA65-9CDB-4EA2-B903-BD372C825112,15:07.3,0
18410,18766,NULL,4,AW00018410,C4EB7F07-6B14-483B-8F7D-82D0F4FA449D,15:07.3,0
18411,5191,NULL,6,AW00018411,2D4385FF-D22F-4E0A-BCFA-92114369F05D,15:07.3,0
18412,9797,NULL,4,AW00018412,0D97F9E6-F633-471B-836F-AAD5DBC1D04B,15:07.3,0
18413,17845,NULL,4,AW00018413,0F3C8D23-0E86-44EF-9162-FD120AB0A680,15:07.3,0
18414,3364,NULL,1,AW00018414,2FC9C05C-8647-4E86-B3FF-55F025A081B6,15:07.3,0
18415,3049,NULL,4,AW00018415,EA80B5CB-DA7E-4494-ABDA-023B55264747,15:07.3,0
18416,19516,NULL,1,AW00018416,0C27F07D-943B-457F-AD9C-5F2D5426F723,15:07.3,0
18417,15929,NULL,4,AW00018417,23D217FA-970E-4903-8C62-3CB613E215DB,15:07.3,0
18418,12177,NULL,4,AW00018418,51CC5852-E5AF-4D02-8B6F-1C3186C06BE4,15:07.3,0
18419,11336,NULL,4,AW00018419,D89BC6F1-F222-49E2-89CE-92D611535C7C,15:07.3,0
18420,9493,NULL,4,AW00018420,A86256BF-83B1-4CAE-B5E1-24BA5547AB31,15:07.3,0
18421,19084,NULL,4,AW00018421,062FEE75-D844-4D9D-9BF8-BF4F6FE64A6A,15:07.3,0
18422,12132,NULL,4,AW00018422,1A5D14EB-8C09-400B-BFB2-05CDD7B98CC2,15:07.3,0
18423,17991,NULL,4,AW00018423,3FF88EE9-0FD2-433B-8663-F9950F06BE2E,15:07.3,0
18424,17751,NULL,4,AW00018424,378D844E-70BC-4021-BEE4-CB71B7BBF3FB,15:07.3,0
18425,14142,NULL,4,AW00018425,3CE547A6-2C9E-4828-B320-8D9200CA7B51,15:07.3,0
18426,5109,NULL,4,AW00018426,843B7BD8-C78F-4DBF-A7C0-5912FEE0A548,15:07.3,0
18427,6631,NULL,1,AW00018427,FB45C8DF-3256-4A4E-9E68-5B8A86AF2141,15:07.3,0
18428,12749,NULL,1,AW00018428,C1486831-238D-4AD5-BB91-BED715820815,15:07.3,0
18429,7833,NULL,1,AW00018429,0807E8F0-B28A-4C14-BFA1-8B518F87C3F8,15:07.3,0
18430,19389,NULL,1,AW00018430,0EE9B2EA-5897-4F45-849F-3B9EE74CCAE9,15:07.3,0
18431,6321,NULL,4,AW00018431,168E6D2B-22BF-4521-89E2-84B71F11DFC6,15:07.3,0
18432,10650,NULL,4,AW00018432,C46CD2CA-2C07-40F5-A984-7B53BD7C5D32,15:07.3,0
18433,13955,NULL,6,AW00018433,F7405EA5-EDD2-4C25-AD05-180848C94A29,15:07.3,0
18434,12628,NULL,4,AW00018434,E9EB59B6-20B2-4768-BE9E-9B490A57CC9C,15:07.3,0
18435,9662,NULL,1,AW00018435,137A6D02-E58B-40D0-96D9-B913BA5A83C2,15:07.3,0
18436,5078,NULL,4,AW00018436,7CC3B6E7-21C4-4747-A556-FA8D8905A40D,15:07.3,0
18437,2596,NULL,4,AW00018437,E54D45A0-60E7-4E89-A7EE-805EA82E9B07,15:07.3,0
18438,14784,NULL,4,AW00018438,1F2E0020-D390-48E3-940D-8C1436C7899B,15:07.3,0
18439,7654,NULL,1,AW00018439,1A7D2A03-BFAF-46B4-8E11-3B46D289B89C,15:07.3,0
18440,11042,NULL,4,AW00018440,B371664B-DF95-477D-993E-759CAB0D8031,15:07.3,0
18441,10432,NULL,4,AW00018441,3B6CA940-E169-4188-BC91-8C914FBB3767,15:07.3,0
18442,16679,NULL,1,AW00018442,FC295BBC-5885-4474-AD2A-2E2A363DB1D1,15:07.3,0
18443,11775,NULL,9,AW00018443,1BE315C4-3E12-476D-B565-084F4C804D20,15:07.3,0
18444,2523,NULL,9,AW00018444,2DAAE3EA-381A-4084-B87A-D1D733F8D55E,15:07.3,0
18445,13425,NULL,9,AW00018445,89A535FB-28FB-4B3C-B43B-E7EC67CF87BF,15:07.3,0
18446,18455,NULL,9,AW00018446,0FDF9124-3C5A-4FF8-AEAE-DEC7F450EDFB,15:07.3,0
18447,15037,NULL,9,AW00018447,9122F08B-9685-41F0-89FC-F02EA9AE5EBF,15:07.3,0
18448,20454,NULL,4,AW00018448,E4C4AADE-4351-4043-BA20-ABE069D76FF7,15:07.3,0
18449,19127,NULL,6,AW00018449,5B326FA8-5078-493D-8C11-AFF0780BBB37,15:07.3,0
18450,13378,NULL,9,AW00018450,EB15A2AD-E03D-4DDA-B4B9-F76A7C1BE44F,15:07.3,0
18451,5327,NULL,9,AW00018451,E13D42C6-4766-4CEB-9048-62A948158609,15:07.3,0
18452,10830,NULL,9,AW00018452,7E5FA4C8-F7AA-47F9-AA84-1A7826270879,15:07.3,0
18453,6785,NULL,1,AW00018453,22255369-46B4-4A0E-8FD9-323BEE9020A6,15:07.3,0
18454,20223,NULL,4,AW00018454,B66B4C92-2550-4FC7-8940-4020485977B8,15:07.3,0
18455,12479,NULL,4,AW00018455,9C30C833-0FCC-4427-BE3C-65CC75ADE1F2,15:07.3,0
18456,15146,NULL,4,AW00018456,79182BCA-A6EA-43DE-B545-DD8ED62CDC5D,15:07.3,0
18457,11769,NULL,9,AW00018457,B1221532-0FD1-451C-B0E9-066D93D3F4D8,15:07.3,0
18458,2578,NULL,9,AW00018458,526C8962-46E9-4F22-AE45-87C20F0087A6,15:07.3,0
18459,3328,NULL,4,AW00018459,BF0C5851-CDA6-4212-B56E-080AE8BCED06,15:07.3,0
18460,7828,NULL,4,AW00018460,CD2C277B-7CA1-4B2F-97CC-00C9941F3388,15:07.3,0
18461,16215,NULL,9,AW00018461,CBB95842-1D4F-4B8E-8AB6-ED7CE7694588,15:07.3,0
18462,6788,NULL,9,AW00018462,F6218772-D8F9-4188-A1A9-ABD260513C7E,15:07.3,0
18463,3131,NULL,9,AW00018463,BB1D944C-E946-475F-8A78-4AEE2CA46819,15:07.3,0
18464,3311,NULL,9,AW00018464,E074C82D-1303-4455-BC70-F2A4D28B532E,15:07.3,0
18465,2443,NULL,9,AW00018465,2F4AA8EA-80E5-4E78-B463-B92C338D79EE,15:07.3,0
18466,14102,NULL,9,AW00018466,F45BACA4-094C-4B72-A7A8-D2266892B016,15:07.3,0
18467,10232,NULL,9,AW00018467,EE7D5065-79DE-4397-8A13-EAA78E904BFE,15:07.3,0
18468,20104,NULL,9,AW00018468,66598748-1221-45F0-AECE-1BD7ED37DB3F,15:07.3,0
18469,13314,NULL,9,AW00018469,490241CD-0158-4998-8BF7-D78C8C99F048,15:07.3,0
18470,11091,NULL,9,AW00018470,1242F236-1173-4A15-AF85-032E1329511A,15:07.3,0
18471,9484,NULL,1,AW00018471,EC23CF5D-E2FD-402D-BF5A-B36E2C15CD0F,15:07.3,0
18472,13027,NULL,1,AW00018472,ECF2613E-5182-4EF0-B8E0-B4DC7CCE55CC,15:07.3,0
18473,15378,NULL,4,AW00018473,7FF13B35-3E32-4DCA-AE3B-4AAB1A50D524,15:07.3,0
18474,17578,NULL,4,AW00018474,8C981664-A8B6-4E00-8EDE-5111C620E303,15:07.3,0
18475,11257,NULL,1,AW00018475,D13E654C-FDE6-487F-AE41-19755A1F0097,15:07.3,0
18476,9072,NULL,4,AW00018476,FF13C0DB-A3D5-4CD4-9655-A8D91115E872,15:07.3,0
18477,7151,NULL,4,AW00018477,4AAE78F4-14F7-4928-8BF2-B61018049EB3,15:07.3,0
18478,5064,NULL,4,AW00018478,A5F4D8A4-C5BA-47C7-AE44-8EAF9C071456,15:07.3,0
18479,17587,NULL,1,AW00018479,445D75CD-8BA0-4222-8D11-8F313E1A1A24,15:07.3,0
18480,15238,NULL,4,AW00018480,9CE00AAE-2C95-4444-A0BA-D3CECD9F4425,15:07.3,0
18481,14024,NULL,4,AW00018481,B1164F98-D666-4BE4-B9DF-347BCA43F2B1,15:07.3,0
18482,8537,NULL,9,AW00018482,25D3B4FF-20CE-42A0-BE45-B1EC5BCB6F72,15:07.3,0
18483,19731,NULL,9,AW00018483,EA0173BD-7FA6-4035-9D1F-0BE946539D2C,15:07.3,0
18484,2562,NULL,9,AW00018484,C62DF204-22C8-4FEC-8790-978D4D51C47F,15:07.3,0
18485,4973,NULL,9,AW00018485,B48BAEA8-744A-4640-9FC6-DC0E920A6C6D,15:07.3,0
18486,10551,NULL,9,AW00018486,BDF229DF-7EC9-46C8-A241-F392DF482ACF,15:07.3,0
18487,8645,NULL,9,AW00018487,5BE5C7FC-7AB2-4836-A946-FF7C98598016,15:07.3,0
18488,12598,NULL,9,AW00018488,8EE17D10-555E-4CE0-8C39-F0B11138D5F3,15:07.3,0
18489,17068,NULL,9,AW00018489,E499B771-1343-4E08-9786-B8E3863FAE78,15:07.3,0
18490,9416,NULL,9,AW00018490,81042F6B-5A30-4F2C-838F-1BC005950DDF,15:07.3,0
18491,8984,NULL,9,AW00018491,2F04427C-7111-40AC-AA32-70AC3EF363F7,15:07.3,0
18492,11904,NULL,9,AW00018492,360FE1E7-CB8F-454A-98CC-48D27152DA54,15:07.3,0
18493,3237,NULL,9,AW00018493,783CE798-1C86-47B5-92AF-02B974B2B47A,15:07.3,0
18494,4643,NULL,9,AW00018494,152F6704-13BC-4DAA-BC8D-71C3A3D45441,15:07.3,0
18495,4050,NULL,9,AW00018495,17548461-1288-4121-92A6-A4591E1E14A9,15:07.3,0
18496,17974,NULL,9,AW00018496,E9488D50-F51E-4714-A3EB-96338C307485,15:07.3,0
18497,3904,NULL,1,AW00018497,E24C9BFA-30BA-47C3-AD76-08B76FA51558,15:07.3,0
18498,7038,NULL,4,AW00018498,763876BC-DD94-40C5-A02E-A2EC6EF01514,15:07.3,0
18499,10193,NULL,1,AW00018499,A606C06E-97F0-4F1E-9B27-D896DDCF2B81,15:07.3,0
18500,17264,NULL,1,AW00018500,978AF904-75AD-4D76-AECA-81AE77007156,15:07.3,0
18501,2809,NULL,1,AW00018501,EB66602E-6366-4B9E-AE34-969936239E1A,15:07.3,0
18502,15541,NULL,4,AW00018502,D8D8697F-20FB-40C6-BF09-A107A8E1ACBC,15:07.3,0
18503,14408,NULL,4,AW00018503,7A742C44-35CD-4515-9572-67FAB8725FF5,15:07.3,0
18504,16699,NULL,4,AW00018504,C9CA1C62-2E1C-45D4-8714-54AC663B8AC1,15:07.3,0
18505,10150,NULL,4,AW00018505,433FDC5F-8503-411B-A97B-BBB47645235E,15:07.3,0
18506,14998,NULL,6,AW00018506,FEB21A22-3743-4D4C-B4FF-FE17E36674C5,15:07.3,0
18507,3732,NULL,4,AW00018507,132F6D09-1E54-49E0-8288-05E7FFDD421E,15:07.3,0
18508,8422,NULL,4,AW00018508,B2C31150-CD0B-4477-95B5-3BA9F8DD774A,15:07.3,0
18509,13427,NULL,4,AW00018509,897EEF0B-FCBE-48BD-8A35-04722E590D70,15:07.3,0
18510,6005,NULL,4,AW00018510,9C91EE45-6B1B-4BD7-903C-C656632044E3,15:07.3,0
18511,7308,NULL,4,AW00018511,A07151E2-88C2-403C-84AE-11A489BEA31D,15:07.3,0
18512,14324,NULL,4,AW00018512,C939034B-6D91-4DCB-B907-F47B2D902075,15:07.3,0
18513,13185,NULL,4,AW00018513,5A5EDC3F-96F2-4DB5-918C-32CCAAE42401,15:07.3,0
18514,14370,NULL,4,AW00018514,B27061AF-5284-41A0-920D-56045EF4D6D4,15:07.3,0
18515,3345,NULL,1,AW00018515,847B3A4A-423D-46C1-9615-17259984CA61,15:07.3,0
18516,14133,NULL,1,AW00018516,91E6F71F-B8E7-4F88-8DFC-3F42F6378E32,15:07.3,0
18517,12891,NULL,1,AW00018517,EBA08F7E-F8A6-4036-B3C3-FDB023BDED30,15:07.3,0
18518,10148,NULL,1,AW00018518,BB61EC04-5A6A-4B8D-84E2-61BA9E3AA2EA,15:07.3,0
18519,15476,NULL,4,AW00018519,9B976906-0935-44C5-8989-5460E6FE65E7,15:07.3,0
18520,12793,NULL,4,AW00018520,20BA7E90-F42A-4153-9CFF-C52F15C0BF9C,15:07.3,0
18521,18820,NULL,4,AW00018521,004D3100-06EF-405E-8BEA-64989ABEB33A,15:07.3,0
18522,4529,NULL,4,AW00018522,3728E189-0BD6-4BA2-9606-7D3A7BD41FAF,15:07.3,0
18523,6008,NULL,6,AW00018523,39E67717-47A2-4AEE-A195-30AB41ED9A39,15:07.3,0
18524,13658,NULL,6,AW00018524,2AF35C1B-711A-4E3A-890A-8AC6B36C159D,15:07.3,0
18525,5223,NULL,6,AW00018525,B2699CF4-5034-43DF-98FC-A725A227E91F,15:07.3,0
18526,17034,NULL,4,AW00018526,8F304696-C2DB-44D7-9791-D1C152BC044B,15:07.3,0
18527,16793,NULL,1,AW00018527,200B3194-BF3F-4CDA-A520-774C590300C7,15:07.3,0
18528,18365,NULL,4,AW00018528,5EFF6797-313B-4233-AA61-8C44950AF831,15:07.3,0
18529,14929,NULL,5,AW00018529,56696B86-08BE-456E-A79A-74550378574F,15:07.3,0
18530,3823,NULL,1,AW00018530,46805459-B9F4-4C52-864B-BF25210899F4,15:07.3,0
18531,5707,NULL,4,AW00018531,5FDD0675-0398-4906-987F-05A6CCB8A6EE,15:07.3,0
18532,13852,NULL,1,AW00018532,CFFD2A50-9306-4E97-9C4E-3E737F8FC2DD,15:07.3,0
18533,4799,NULL,4,AW00018533,93EC9F1D-1F33-4AF5-BE28-29B1CCD7C43D,15:07.3,0
18534,15743,NULL,1,AW00018534,64A842F5-8983-443C-ADE7-57C02311E72B,15:07.3,0
18535,20024,NULL,6,AW00018535,72627AD2-C005-43C1-9D6E-0C3B7F2D4CB2,15:07.3,0
18536,3188,NULL,4,AW00018536,14689473-4168-4440-83BE-CF36C8C0AB18,15:07.3,0
18537,19922,NULL,4,AW00018537,D189D487-B2DC-4D26-8DAC-36911C539AFE,15:07.3,0
18538,4756,NULL,1,AW00018538,664812E8-E813-4463-BE37-B0AA1E39E1A3,15:07.3,0
18539,7386,NULL,4,AW00018539,D2A6D963-C4F4-439E-ABAE-8713365A02D1,15:07.3,0
18540,19445,NULL,4,AW00018540,25029DC4-2F12-4669-BA83-5618A9318889,15:07.3,0
18541,11944,NULL,6,AW00018541,976083AC-0A8A-49AC-812F-B7A208CAAB8B,15:07.3,0
18542,2551,NULL,1,AW00018542,568347BC-0F38-4C6B-811A-D060E5B97665,15:07.3,0
18543,4460,NULL,4,AW00018543,7A9A0221-90F8-43D2-93BE-D82B21C79E22,15:07.3,0
18544,7378,NULL,6,AW00018544,69EBF481-4908-49B5-A5DD-324D9BE66D33,15:07.3,0
18545,4723,NULL,1,AW00018545,174DD734-EE96-49B8-8B6F-193CBB37261F,15:07.3,0
18546,2662,NULL,5,AW00018546,BEC8C468-BD39-4E2F-8D7F-9F9C3FC192D7,15:07.3,0
18547,17796,NULL,4,AW00018547,B992E5FB-6A5A-49F4-A5D5-7F9D71E73415,15:07.3,0
18548,5146,NULL,4,AW00018548,024FFB69-6793-465F-BFD6-A2BBFD039FD6,15:07.3,0
18549,9415,NULL,6,AW00018549,54A78D05-358B-485A-89E9-C7D0B5249F0B,15:07.3,0
18550,20432,NULL,4,AW00018550,7D62619E-0467-4EA7-B653-D03624BAE84C,15:07.3,0
18551,10850,NULL,1,AW00018551,52AAA6E3-BC20-484C-BE7B-C47F249CC2CC,15:07.3,0
18552,16531,NULL,4,AW00018552,845826D9-3D2A-4BFA-8CE2-3631E49FC9CD,15:07.3,0
18553,15992,NULL,1,AW00018553,AE1306D4-8DFE-411E-89ED-8AF51A2AC3FB,15:07.3,0
18554,7506,NULL,6,AW00018554,FF0E5718-6C2C-4930-83F7-B9FDCF9B3614,15:07.3,0
18555,2867,NULL,4,AW00018555,5DEC3C72-2E45-4087-B97C-68706763CF0A,15:07.3,0
18556,11234,NULL,4,AW00018556,5C004F4E-1F11-4AE9-87CE-AE672C2ABE83,15:07.3,0
18557,10653,NULL,6,AW00018557,B2EA82A2-C573-4A65-9CDA-11EF8A1D35A2,15:07.3,0
18558,2794,NULL,1,AW00018558,0A9D57BC-7312-4DE8-B05B-512F9A8BD669,15:07.3,0
18559,4823,NULL,1,AW00018559,6558EBA2-F3A8-4BD3-8CB7-BEDA07F87611,15:07.3,0
18560,12179,NULL,4,AW00018560,83DD9E03-A148-4B0A-8916-D900FB6C9F0D,15:07.3,0
18561,9694,NULL,4,AW00018561,CF830927-F4E9-40B9-879F-B07654FB392F,15:07.3,0
18562,10568,NULL,4,AW00018562,4CD9379A-87D8-4ACA-B336-3B8BEEA5D61E,15:07.3,0
18563,15236,NULL,4,AW00018563,C7C767C2-F81D-4B7B-B854-3A157D545034,15:07.3,0
18564,18327,NULL,4,AW00018564,CE1CD169-EDDE-4C74-B6A7-E995AC0BE225,15:07.3,0
18565,13476,NULL,1,AW00018565,84EA20F7-E6E6-4731-A8EF-560BCBB029E1,15:07.3,0
18566,14418,NULL,4,AW00018566,97DCC2C0-7DCD-4DE8-BCE4-735E2FB2A891,15:07.3,0
18567,13071,NULL,4,AW00018567,AB7D1FFA-1709-4B7A-8C42-1190BB00E9A3,15:07.3,0
18568,7301,NULL,4,AW00018568,362581B9-E3BE-41EA-8BE4-4836B3EFCE77,15:07.3,0
18569,19574,NULL,1,AW00018569,88F7E079-707A-47BD-A049-3072598B07C7,15:07.3,0
18570,14400,NULL,6,AW00018570,9A7CA60E-74DB-42F7-8F49-4D1D3AE52383,15:07.3,0
18571,6333,NULL,6,AW00018571,FE33BB5D-8A28-4994-8202-86ED7CD2020C,15:07.3,0
18572,7858,NULL,4,AW00018572,DE6C0EDB-E889-4AA4-970B-9844C2CE56FE,15:07.3,0
18573,9699,NULL,6,AW00018573,A760726D-2C4D-4C5C-B31B-363330FDB1E4,15:07.3,0
18574,11131,NULL,4,AW00018574,F8F74A21-647C-41A1-8C73-EE318A78BA48,15:07.3,0
18575,9473,NULL,4,AW00018575,C1185F9D-6F9C-44C5-A6EC-F97B2F8C133F,15:07.3,0
18576,12991,NULL,4,AW00018576,D7FBB553-B6FB-4FA6-ADF9-0EC20B321FC2,15:07.3,0
18577,7521,NULL,4,AW00018577,8A697090-7242-4311-AD73-A7CA13E14CCA,15:07.3,0
18578,15370,NULL,4,AW00018578,08042D33-97FB-4624-931E-ADAB386EA5B9,15:07.3,0
18579,18397,NULL,1,AW00018579,87094D2A-DEB1-457A-BAA6-71E4BA7543C5,15:07.3,0
18580,11862,NULL,6,AW00018580,C4A61D22-7196-4ADB-886C-41E1C4BA5712,15:07.3,0
18581,14072,NULL,1,AW00018581,AF61AE52-EC27-4873-89AC-B71C264C1386,15:07.3,0
18582,14960,NULL,1,AW00018582,D39DB58C-BEA2-411E-9EA4-59BC5AE2C861,15:07.3,0
18583,5474,NULL,1,AW00018583,F24EA997-72FE-4647-9BA0-53CCF7EC4ADC,15:07.3,0
18584,9286,NULL,1,AW00018584,088EC60C-0C2C-45D1-A834-C3CABC3EC003,15:07.3,0
18585,2924,NULL,4,AW00018585,942A0712-0527-41F3-9005-39F975660934,15:07.3,0
18586,6710,NULL,4,AW00018586,FF2AC6AB-36D6-4F7D-9217-B96EB5522B51,15:07.3,0
18587,19543,NULL,1,AW00018587,036465DF-09FA-4606-978A-37F8E7BEBCA3,15:07.3,0
18588,20758,NULL,1,AW00018588,93975B7D-DE15-463D-9D99-10CD2CCE3445,15:07.3,0
18589,3611,NULL,1,AW00018589,84514221-01E0-4E38-B487-78C0D85D30DA,15:07.3,0
18590,17509,NULL,4,AW00018590,1CC2143E-5999-4CD8-9B96-BA59EF459CBD,15:07.3,0
18591,5058,NULL,4,AW00018591,61573277-9D1F-413F-8A96-6CA386588AE0,15:07.3,0
18592,9303,NULL,1,AW00018592,727571CB-25B6-4DA2-8FD3-530C45ADC336,15:07.3,0
18593,10781,NULL,1,AW00018593,14C34D68-4CB5-4D15-998E-836513384E8D,15:07.3,0
18594,10706,NULL,4,AW00018594,B682BEB7-D8D7-4D22-9C0B-566C3EDE39D8,15:07.3,0
18595,4645,NULL,6,AW00018595,7A190235-1332-4DC8-8C9C-924A798D22BC,15:07.3,0
18596,8943,NULL,4,AW00018596,ACA93CF5-2495-4539-A438-0A45C5C41280,15:07.3,0
18597,7477,NULL,4,AW00018597,2D15E129-FEDB-42BD-9421-1B81796848E3,15:07.3,0
18598,4882,NULL,4,AW00018598,408D2D8F-4BB2-49EA-943A-3C38A3D4FD56,15:07.3,0
18599,5754,NULL,1,AW00018599,3C745A13-5B87-49E6-957A-D15C6121910C,15:07.3,0
18600,12594,NULL,6,AW00018600,C1AEA228-3326-4A9E-93CE-3B5F072867B9,15:07.3,0
18601,19747,NULL,4,AW00018601,404C9562-03C0-4AF5-9B98-FF6A841B23EA,15:07.3,0
18602,14548,NULL,4,AW00018602,B36783EC-0EF7-4929-B3A1-CC433CA23382,15:07.3,0
18603,3336,NULL,6,AW00018603,155D0554-07DC-4C15-9C28-2917F3E0E60C,15:07.3,0
18604,7798,NULL,6,AW00018604,704D07C3-F61B-486B-8AC0-0256F49DAC81,15:07.3,0
18605,4964,NULL,1,AW00018605,DD4C873D-881D-4BBC-A4A7-05CA6C1BA505,15:07.3,0
18606,3804,NULL,1,AW00018606,7A19F09F-9B48-4568-8735-AF43568C2365,15:07.3,0
18607,10816,NULL,1,AW00018607,F1C0450E-FABB-4B95-B130-551C133AEB65,15:07.3,0
18608,4761,NULL,4,AW00018608,145C53DB-3123-43FE-BF41-A6D723B14619,15:07.3,0
18609,20120,NULL,1,AW00018609,80720E1A-9CF5-496F-9924-A9F2AF23D998,15:07.3,0
18610,8886,NULL,4,AW00018610,734A3459-1748-4139-8B16-AF363BC1EE79,15:07.3,0
18611,3600,NULL,1,AW00018611,1FEFF3EF-3DCB-4BA2-93B6-5B9087984A76,15:07.3,0
18612,20202,NULL,4,AW00018612,6AE7181A-0CC9-4C38-9BB1-E02EF49004A0,15:07.3,0
18613,15113,NULL,4,AW00018613,CCA9B0CE-6DC2-45A1-B4BF-8C774768A8B6,15:07.3,0
18614,4342,NULL,4,AW00018614,A752142E-8A69-452D-BD9D-CE892D74A2B4,15:07.3,0
18615,14441,NULL,4,AW00018615,F206A742-9109-4F76-89B0-C90635BED420,15:07.3,0
18616,13158,NULL,4,AW00018616,84B79673-CBA2-4A25-A1D7-1DABBA197D4C,15:07.3,0
18617,16594,NULL,6,AW00018617,E3F8A169-7BBE-4C84-9285-93B321321F4E,15:07.3,0
18618,17153,NULL,7,AW00018618,1E10D64F-410A-4995-960F-CBD082B747E2,15:07.3,0
18619,8247,NULL,8,AW00018619,561CB35A-966C-4041-AE2B-6E5597C08B42,15:07.3,0
18620,14970,NULL,10,AW00018620,750D727E-3E50-4093-A531-84BE73BBF851,15:07.3,0
18621,19624,NULL,10,AW00018621,03720B68-E5C4-425D-A951-7F7ACBD0E528,15:07.3,0
18622,19872,NULL,10,AW00018622,3192CD52-C666-4E35-B940-A0418D278488,15:07.3,0
18623,14373,NULL,7,AW00018623,E42E369F-9AC5-46B5-849A-A06F9B89F830,15:07.3,0
18624,10301,NULL,7,AW00018624,7E39155A-08E6-4413-8300-3E96ABAF240F,15:07.3,0
18625,19103,NULL,10,AW00018625,88A296F1-CB82-44CD-A13C-9C5BAD091FB4,15:07.3,0
18626,17188,NULL,8,AW00018626,CDA8025C-C78E-4388-9D53-137E00EE4EC8,15:07.3,0
18627,6281,NULL,10,AW00018627,5DD7C273-3821-4DAA-B70F-92033CFB58E8,15:07.3,0
18628,5004,NULL,7,AW00018628,0C07267C-6365-42D7-90BC-49ABA8BCA2D4,15:07.3,0
18629,16743,NULL,10,AW00018629,E96DA878-4CAA-4AF9-B797-744C173F815D,15:07.3,0
18630,8765,NULL,7,AW00018630,EDB3B5DA-E309-4406-BA27-3B7A75C9B072,15:07.3,0
18631,4502,NULL,10,AW00018631,B2E56841-738E-4E53-AE35-206953FF84AC,15:07.3,0
18632,16848,NULL,10,AW00018632,02EAF50B-AE0E-4984-9E60-79AD81B900D6,15:07.3,0
18633,5236,NULL,10,AW00018633,5A0D934E-6658-4567-98D0-BDDDDE28188E,15:07.3,0
18634,18976,NULL,7,AW00018634,92594502-4111-4C14-985E-3A47A5F9AF30,15:07.3,0
18635,3363,NULL,8,AW00018635,594A2E4D-6300-470F-BDD6-E79F27DD9655,15:07.3,0
18636,8111,NULL,8,AW00018636,AEBBB1BE-D24B-4362-A885-F6BD4D4C9638,15:07.3,0
18637,5733,NULL,6,AW00018637,053271B4-CD83-461F-944E-E6BADD36EF77,15:07.3,0
18638,11545,NULL,1,AW00018638,48593739-C61E-4FE1-BF02-8B81AB309B99,15:07.3,0
18639,10153,NULL,1,AW00018639,A5B00C46-16B5-4F5E-8E25-8D54E90BB447,15:07.3,0
18640,14598,NULL,1,AW00018640,21B06952-E3EB-4494-A817-91D3CA1229FA,15:07.3,0
